"date","ALB","SQM","MALRY","LTHM","SGML","GNENF","PILBF"
2004-05-16,10.4144099842418,1.65812002528797,NA,NA,NA,NA,NA
2004-05-17,10.3345441818237,1.64145195484161,NA,NA,NA,NA,NA
2004-05-18,10.372332572937,1.67667412757874,NA,NA,NA,NA,NA
2004-05-19,10.3647718429565,1.68005204200745,NA,NA,NA,NA,NA
2004-05-20,10.4819087982178,1.62552905082703,NA,NA,NA,NA,NA
2004-05-21,10.5121374130249,1.65833950042725,NA,NA,NA,NA,NA
2004-05-22,10.5293131308122,1.65033428777348,NA,NA,NA,NA,NA
2004-05-23,10.6043699004433,1.64939123933966,NA,NA,NA,NA,NA
2004-05-24,10.508358001709,1.64627707004547,NA,NA,NA,NA,NA
2004-05-25,10.8295421600342,1.64289939403534,NA,NA,NA,NA,NA
2004-05-26,10.8257617950439,1.63083684444427,NA,NA,NA,NA,NA
2004-05-27,10.8824424743652,1.71865129470825,NA,NA,NA,NA,NA
2004-05-28,10.8748874664307,1.71816885471344,NA,NA,NA,NA,NA
2004-05-29,10.8891615867615,1.695491499371,NA,NA,NA,NA,NA
2004-05-30,10.924549307142,1.68525572334017,NA,NA,NA,NA,NA
2004-05-31,10.9601170751784,1.67270707421833,NA,NA,NA,NA,NA
2004-06-01,11.022255897522,1.66461157798767,NA,NA,NA,NA,NA
2004-06-02,10.9504613876343,1.66509473323822,NA,NA,NA,NA,NA
2004-06-03,10.8635473251343,1.66412949562073,NA,NA,NA,NA,NA
2004-06-04,10.9429025650024,1.64820778369904,NA,NA,NA,NA,NA
2004-06-05,10.9973484386097,1.66075213930824,NA,NA,NA,NA,NA
2004-06-06,11.067596392198,1.66612513498826,NA,NA,NA,NA,NA
2004-06-07,11.1922912597656,1.67908644676208,NA,NA,NA,NA,NA
2004-06-08,11.169620513916,1.66461157798767,NA,NA,NA,NA,NA
2004-06-09,10.9126710891724,1.6539968252182,NA,NA,NA,NA,NA
2004-06-10,10.9958000183105,1.66943657398224,NA,NA,NA,NA,NA
2004-06-11,11.003864341312,1.6717687315411,NA,NA,NA,NA,NA
2004-06-12,11.0002730914525,1.6899773478508,NA,NA,NA,NA,NA
2004-06-13,11.0115406248305,1.71272754006916,NA,NA,NA,NA,NA
2004-06-14,10.9179496765137,1.6848771572113,NA,NA,NA,NA,NA
2004-06-15,11.0850419998169,1.74229335784912,NA,NA,NA,NA,NA
2004-06-16,11.1837778091431,1.78523600101471,NA,NA,NA,NA,NA
2004-06-17,11.2521390914917,1.8175630569458,NA,NA,NA,NA,NA
2004-06-18,11.4647960662842,1.86484789848328,NA,NA,NA,NA,NA
2004-06-19,11.3605390895497,1.84427596222271,NA,NA,NA,NA,NA
2004-06-20,11.3914387442849,1.86160199208693,NA,NA,NA,NA,NA
2004-06-21,11.3394832611084,1.85857534408569,NA,NA,NA,NA,NA
2004-06-22,11.4344205856323,1.85278594493866,NA,NA,NA,NA,NA
2004-06-23,11.5255632400513,1.93239712715149,NA,NA,NA,NA,NA
2004-06-24,11.5597372055054,1.9309493303299,NA,NA,NA,NA,NA
2004-06-25,11.7724018096924,1.92998468875885,NA,NA,NA,NA,NA
2004-06-26,11.7471994486722,1.93849417296323,NA,NA,NA,NA,NA
2004-06-27,11.8483519987627,1.95540350675583,NA,NA,NA,NA,NA
2004-06-28,11.9053153991699,1.96520733833313,NA,NA,NA,NA,NA
2004-06-29,11.9470891952515,1.96568918228149,NA,NA,NA,NA,NA
2004-06-30,12.0192375183105,1.97340905666351,NA,NA,NA,NA,NA
2004-07-01,11.8597440719604,1.97340905666351,NA,NA,NA,NA,NA
2004-07-02,11.8711385726929,1.97340905666351,NA,NA,NA,NA,NA
2004-07-03,11.8610100746155,1.96855733129713,NA,NA,NA,NA,NA
2004-07-04,11.787047454289,1.95979589223862,NA,NA,NA,NA,NA
2004-07-05,11.7156472206116,1.9491504629453,NA,NA,NA,NA,NA
2004-07-06,11.6660652160645,1.9468719959259,NA,NA,NA,NA,NA
2004-07-07,11.7724018096924,1.9468719959259,NA,NA,NA,NA,NA
2004-07-08,11.5863199234009,1.94204711914062,NA,NA,NA,NA,NA
2004-07-09,11.6888599395752,1.91792297363281,NA,NA,NA,NA,NA
2004-07-10,11.6797077872536,1.94478878107938,NA,NA,NA,NA,NA
2004-07-11,11.6917902339588,1.96222431551326,NA,NA,NA,NA,NA
2004-07-12,11.6698684692383,1.96858441829681,NA,NA,NA,NA,NA
2004-07-13,11.7382230758667,1.99029684066772,NA,NA,NA,NA,NA
2004-07-14,11.7306232452393,1.97823357582092,NA,NA,NA,NA,NA
2004-07-15,11.7458171844482,1.99994695186615,NA,NA,NA,NA,NA
2004-07-16,11.6774606704712,2.00091218948364,NA,NA,NA,NA,NA
2004-07-17,11.6672775095159,1.99145921793851,NA,NA,NA,NA,NA
2004-07-18,11.630166313865,1.98448477008126,NA,NA,NA,NA,NA
2004-07-19,11.5825281143188,1.98595416545868,NA,NA,NA,NA,NA
2004-07-20,11.6774606704712,1.97823357582092,NA,NA,NA,NA,NA
2004-07-21,11.3926477432251,1.95796966552734,NA,NA,NA,NA,NA
2004-07-22,11.776195526123,1.96038174629211,NA,NA,NA,NA,NA
2004-07-23,11.6280899047852,1.94831931591034,NA,NA,NA,NA,NA
2004-07-24,11.6336151469838,1.94882402636788,NA,NA,NA,NA,NA
2004-07-25,11.637067751451,1.94237639687278,NA,NA,NA,NA,NA
2004-07-26,11.5939121246338,1.91551041603088,NA,NA,NA,NA,NA
2004-07-27,11.6698684692383,1.97292745113373,NA,NA,NA,NA,NA
2004-07-28,11.631890296936,1.94397759437561,NA,NA,NA,NA,NA
2004-07-29,11.8635406494141,1.95652198791504,NA,NA,NA,NA,NA
2004-07-30,11.6964540481567,1.92612493038177,NA,NA,NA,NA,NA
2004-07-31,11.7993302345276,1.93568714098497,NA,NA,NA,NA,NA
2004-08-01,11.8654415824197,1.92943661863154,NA,NA,NA,NA,NA
2004-08-02,11.916708946228,1.93046748638153,NA,NA,NA,NA,NA
2004-08-03,11.9508838653564,1.92998468875885,NA,NA,NA,NA,NA
2004-08-04,12.0572175979614,1.90730774402618,NA,NA,NA,NA,NA
2004-08-05,11.6432847976685,1.907790184021,NA,NA,NA,NA,NA
2004-08-06,11.5293588638306,1.89958727359772,NA,NA,NA,NA,NA
2004-08-07,11.736842545596,1.9023289680481,NA,NA,NA,NA,NA
2004-08-08,11.8176267797297,1.90072799270803,NA,NA,NA,NA,NA
2004-08-09,11.7648038864136,1.89283275604248,NA,NA,NA,NA,NA
2004-08-10,12.1103868484497,1.90248239040375,NA,NA,NA,NA,NA
2004-08-11,12.0572175979614,1.90248239040375,NA,NA,NA,NA,NA
2004-08-12,11.8521528244019,1.93722224235535,NA,NA,NA,NA,NA
2004-08-13,11.7913885116577,1.9468719959259,NA,NA,NA,NA,NA
2004-08-14,11.9443265741522,1.94801257415251,NA,NA,NA,NA,NA
2004-08-15,12.027008490129,1.96593079241839,NA,NA,NA,NA,NA
2004-08-16,12.1141786575317,1.94928455352783,NA,NA,NA,NA,NA
2004-08-17,12.0496206283569,1.99415755271912,NA,NA,NA,NA,NA
2004-08-18,12.2546873092651,2.03951120376587,NA,NA,NA,NA,NA
2004-08-19,12.045823097229,2.03613352775574,NA,NA,NA,NA,NA
2004-08-20,12.2091178894043,2.07473421096802,NA,NA,NA,NA,NA
2004-08-21,12.1557799252597,2.07254064083099,NA,NA,NA,NA,NA
2004-08-22,12.1652745767073,2.09846377372742,NA,NA,NA,NA,NA
2004-08-23,12.0496206283569,2.10513091087341,NA,NA,NA,NA,NA
2004-08-24,12.2129201889038,2.10754370689392,NA,NA,NA,NA,NA
2004-08-25,12.3876047134399,2.14469528198242,NA,NA,NA,NA,NA
2004-08-26,12.4293804168701,2.19487524032593,NA,NA,NA,NA,NA
2004-08-27,12.4331760406494,2.21224594116211,NA,NA,NA,NA,NA
2004-08-28,12.471151265231,2.18489662083712,NA,NA,NA,NA,NA
2004-08-29,12.5626364621249,2.17743971131065,NA,NA,NA,NA,NA
2004-08-30,12.5319128036499,2.18763780593872,NA,NA,NA,NA,NA
2004-08-31,12.6306428909302,2.15772294998169,NA,NA,NA,NA,NA
2004-09-01,12.8053312301636,2.12732577323914,NA,NA,NA,NA,NA
2004-09-02,13.0103960037231,2.13359832763672,NA,NA,NA,NA,NA
2004-09-03,13.0255937576294,2.1606183052063,NA,NA,NA,NA,NA
2004-09-04,12.9987976815965,2.15201360649533,NA,NA,NA,NA,NA
2004-09-05,13.0703495570592,2.1532427072525,NA,NA,NA,NA,NA
2004-09-06,13.119899696774,2.15638264020284,NA,NA,NA,NA,NA
2004-09-07,13.2800302505493,2.18474245071411,NA,NA,NA,NA,NA
2004-09-08,12.9306583404541,2.13504576683044,NA,NA,NA,NA,NA
2004-09-09,13.0749578475952,2.09934091567993,NA,NA,NA,NA,NA
2004-09-10,12.9838199615479,2.14324808120728,NA,NA,NA,NA,NA
2004-09-11,12.9872656735507,2.1564948016947,NA,NA,NA,NA,NA
2004-09-12,12.9545842084018,2.18559810248288,NA,NA,NA,NA,NA
2004-09-13,12.9666547775269,2.20983266830444,NA,NA,NA,NA,NA
2004-09-14,12.821738243103,2.20018243789673,NA,NA,NA,NA,NA
2004-09-15,12.8980112075806,2.20500779151917,NA,NA,NA,NA,NA
2004-09-16,13.1687850952148,2.28703165054321,NA,NA,NA,NA,NA
2004-09-17,13.1382741928101,2.22286009788513,NA,NA,NA,NA,NA
2004-09-18,13.0994447361339,2.23911140181802,NA,NA,NA,NA,NA
2004-09-19,13.1096730232239,2.24365135756406,NA,NA,NA,NA,NA
2004-09-20,13.0810708999634,2.24312496185303,NA,NA,NA,NA,NA
2004-09-21,13.1725988388062,2.25518751144409,NA,NA,NA,NA,NA
2004-09-22,13.1192083358765,2.23637056350708,NA,NA,NA,NA,NA
2004-09-23,13.0467491149902,2.25132751464844,NA,NA,NA,NA,NA
2004-09-24,13.0086069107056,2.2460196018219,NA,NA,NA,NA,NA
2004-09-25,12.9839933568781,2.25591107932004,NA,NA,NA,NA,NA
2004-09-26,12.9359755516052,2.26845601471988,NA,NA,NA,NA,NA
2004-09-27,12.7073287963867,2.26821494102478,NA,NA,NA,NA,NA
2004-09-28,13.0314893722534,2.2677321434021,NA,NA,NA,NA,NA
2004-09-29,13.0886926651001,2.32032418251038,NA,NA,NA,NA,NA
2004-09-30,13.3823547363281,2.32563185691833,NA,NA,NA,NA,NA
2004-10-01,13.4776964187622,2.38256621360779,NA,NA,NA,NA,NA
2004-10-02,13.4055825146762,2.39223806424574,NA,NA,NA,NA,NA
2004-10-03,13.4404263062911,2.44101399725134,NA,NA,NA,NA,NA
2004-10-04,13.4853239059448,2.46555519104004,NA,NA,NA,NA,NA
2004-10-05,13.3480310440063,2.51380515098572,NA,NA,NA,NA,NA
2004-10-06,13.7255926132202,2.46796870231628,NA,NA,NA,NA,NA
2004-10-07,13.1992902755737,2.48485565185547,NA,NA,NA,NA,NA
2004-10-08,13.0276775360107,2.51814794540405,NA,NA,NA,NA,NA
2004-10-09,13.1573442545804,2.50573466040871,NA,NA,NA,NA,NA
2004-10-10,13.1044729839672,2.50330021164634,NA,NA,NA,NA,NA
2004-10-11,13.1878576278687,2.53214025497437,NA,NA,NA,NA,NA
2004-10-12,13.1192083358765,2.50656819343567,NA,NA,NA,NA,NA
2004-10-13,12.6539287567139,2.45011639595032,NA,NA,NA,NA,NA
2004-10-14,12.7759704589844,2.37870526313782,NA,NA,NA,NA,NA
2004-10-15,12.8331747055054,2.3951108455658,NA,NA,NA,NA,NA
2004-10-16,12.8449637673118,2.40894975445487,NA,NA,NA,NA,NA
2004-10-17,12.8855285211043,2.40991478616541,NA,NA,NA,NA,NA
2004-10-18,12.8675012588501,2.4216480255127,NA,NA,NA,NA,NA
2004-10-19,12.9666547775269,2.43178105354309,NA,NA,NA,NA,NA
2004-10-20,12.9895429611206,2.3642315864563,NA,NA,NA,NA,NA
2004-10-21,13.1573438644409,2.40138339996338,NA,NA,NA,NA,NA
2004-10-22,13.0543746948242,2.46507358551025,NA,NA,NA,NA,NA
2004-10-23,13.1543962305242,2.42961007898504,NA,NA,NA,NA,NA
2004-10-24,13.2698466994546,2.42787764289162,NA,NA,NA,NA,NA
2004-10-25,13.2526798248291,2.39993739128113,NA,NA,NA,NA,NA
2004-10-26,13.3861665725708,2.44866847991943,NA,NA,NA,NA,NA
2004-10-27,13.6035509109497,2.46796870231628,NA,NA,NA,NA,NA
2004-10-28,13.6416912078857,2.45590496063232,NA,NA,NA,NA,NA
2004-10-29,13.672194480896,2.48726797103882,NA,NA,NA,NA,NA
2004-10-30,13.6964650587602,2.47575367580761,NA,NA,NA,NA,NA
2004-10-31,13.8039418567311,2.47930654612455,NA,NA,NA,NA,NA
2004-11-01,13.8094882965088,2.47279334068298,NA,NA,NA,NA,NA
2004-11-02,13.6988916397095,2.48967933654785,NA,NA,NA,NA,NA
2004-11-03,14.1489057540894,2.48967933654785,NA,NA,NA,NA,NA
2004-11-04,14.5417251586914,2.49547076225281,NA,NA,NA,NA,NA
2004-11-05,14.3777303695679,2.55529975891113,NA,NA,NA,NA,NA
2004-11-06,14.2974715666337,2.52628422867168,NA,NA,NA,NA,NA
2004-11-07,14.2853385318409,2.52738091078672,NA,NA,NA,NA,NA
2004-11-08,14.0383138656616,2.51042771339417,NA,NA,NA,NA,NA
2004-11-09,14.339602470398,2.55722999572754,NA,NA,NA,NA,NA
2004-11-10,14.5264673233032,2.52876305580139,NA,NA,NA,NA,NA
2004-11-11,14.8163146972656,2.53069233894348,NA,NA,NA,NA,NA
2004-11-12,14.9497909545898,2.60547876358032,NA,NA,NA,NA,NA
2004-11-13,14.8137131604281,2.57946826111187,NA,NA,NA,NA,NA
2004-11-14,14.8142340833491,2.59418451786041,NA,NA,NA,NA,NA
2004-11-15,14.907844543457,2.59582948684692,NA,NA,NA,NA,NA
2004-11-16,14.6027488708496,2.57701206207275,NA,NA,NA,NA,NA
2004-11-17,14.808690071106,2.62960410118103,NA,NA,NA,NA,NA
2004-11-18,14.6637573242188,2.72610425949097,NA,NA,NA,NA,NA
2004-11-19,14.6027488708496,2.74926328659058,NA,NA,NA,NA,NA
2004-11-20,14.721490946683,2.72902069308541,NA,NA,NA,NA,NA
2004-11-21,14.8046906335013,2.74696614628746,NA,NA,NA,NA,NA
2004-11-22,14.907844543457,2.76229166984558,NA,NA,NA,NA,NA
2004-11-23,14.7476644515991,2.74974608421326,NA,NA,NA,NA,NA
2004-11-24,15.0489444732666,2.7550528049469,NA,NA,NA,NA,NA
2004-11-25,14.9492946293043,2.78255574599556,NA,NA,NA,NA,NA
2004-11-26,14.9536094665527,2.82163834571838,NA,NA,NA,NA,NA
2004-11-27,15.0148384306166,2.83844500117832,NA,NA,NA,NA,NA
2004-11-28,15.0809847354889,2.87032179832458,NA,NA,NA,NA,NA
2004-11-29,15.0069980621338,2.86168527603149,NA,NA,NA,NA,NA
2004-11-30,15.1938705444336,2.94177937507629,NA,NA,NA,NA,NA
2004-12-01,15.3769292831421,2.92875170707703,NA,NA,NA,NA,NA
2004-12-02,15.1709871292114,2.84672665596008,NA,NA,NA,NA,NA
2004-12-03,15.1214179992676,2.89401245117188,NA,NA,NA,NA,NA
2004-12-04,15.1151726462624,2.88793715563687,NA,NA,NA,NA,NA
2004-12-05,15.0456581549211,2.87953748486259,NA,NA,NA,NA,NA
2004-12-06,15.0718336105347,2.90221500396729,NA,NA,NA,NA,NA
2004-12-07,14.8544521331787,2.87278246879578,NA,NA,NA,NA,NA
2004-12-08,14.9345378875732,2.84190344810486,NA,NA,NA,NA,NA
2004-12-09,14.9383506774902,2.75891304016113,NA,NA,NA,NA,NA
2004-12-10,14.9345378875732,2.79606485366821,NA,NA,NA,NA,NA
2004-12-11,14.9985874782909,2.82733964920044,NA,NA,NA,NA,NA
2004-12-12,15.0868013555353,2.86111429604617,NA,NA,NA,NA,NA
2004-12-13,15.045560836792,2.86843919754028,NA,NA,NA,NA,NA
2004-12-14,15.2446346282959,2.91910171508789,NA,NA,NA,NA,NA
2004-12-15,15.3441781997681,2.92875170707703,NA,NA,NA,NA,NA
2004-12-16,15.328857421875,2.91910171508789,NA,NA,NA,NA,NA
2004-12-17,15.2408065795898,2.93068099021912,NA,NA,NA,NA,NA
2004-12-18,15.2305394085971,2.93116393956271,NA,NA,NA,NA,NA
2004-12-19,15.1816399747675,2.93778747862036,NA,NA,NA,NA,NA
2004-12-20,15.148922920227,2.95046401023865,NA,NA,NA,NA,NA
2004-12-21,14.9881353378296,2.92875170707703,NA,NA,NA,NA,NA
2004-12-22,15.3250312805176,2.92778730392456,NA,NA,NA,NA,NA
2004-12-23,15.2369728088379,2.96735191345215,NA,NA,NA,NA,NA
2004-12-24,15.2003939946493,2.95802358786265,NA,NA,NA,NA,NA
2004-12-25,15.1631445884705,2.97383109160832,NA,NA,NA,NA,NA
2004-12-26,15.1191500027974,2.98965385225084,NA,NA,NA,NA,NA
2004-12-27,15.045560836792,2.97941446304321,NA,NA,NA,NA,NA
2004-12-28,15.1948690414429,3.02766370773315,NA,NA,NA,NA,NA
2004-12-29,15.1259536743164,3.00691604614258,NA,NA,NA,NA,NA
2004-12-30,14.9498529434204,2.9914755821228,NA,NA,NA,NA,NA
2004-12-31,14.8196859359741,2.98665118217468,NA,NA,NA,NA,NA
2005-01-01,14.7116209376942,2.96388615261425,NA,NA,NA,NA,NA
2005-01-02,14.4504204229875,2.92697531526739,NA,NA,NA,NA,NA
2005-01-03,14.5670127868652,2.94322657585144,NA,NA,NA,NA,NA
2005-01-04,13.9736108779907,2.83997273445129,NA,NA,NA,NA,NA
2005-01-05,13.6367120742798,2.8520359992981,NA,NA,NA,NA,NA
2005-01-06,13.900876045227,2.84720945358276,NA,NA,NA,NA,NA
2005-01-07,13.9506387710571,2.83562994003296,NA,NA,NA,NA,NA
2005-01-08,13.8611952608282,2.82935774326324,NA,NA,NA,NA,NA
2005-01-09,13.8062054027211,2.815826123411,NA,NA,NA,NA,NA
2005-01-10,13.8472700119019,2.82260322570801,NA,NA,NA,NA,NA
2005-01-11,13.7056255340576,2.77435374259949,NA,NA,NA,NA,NA
2005-01-12,13.690315246582,2.78882789611816,NA,NA,NA,NA,NA
2005-01-13,13.5142068862915,2.80330348014832,NA,NA,NA,NA,NA
2005-01-14,13.0433149337769,2.82260322570801,NA,NA,NA,NA,NA
2005-01-15,13.2721674177382,2.80844983789656,NA,NA,NA,NA,NA
2005-01-16,13.1950822557722,2.81171216283526,NA,NA,NA,NA,NA
2005-01-17,13.1305151515537,2.81734871864319,NA,NA,NA,NA,NA
2005-01-18,13.181134223938,2.78979253768921,NA,NA,NA,NA,NA
2005-01-19,13.0471420288086,2.8264627456665,NA,NA,NA,NA,NA
2005-01-20,13.0203418731689,2.86602687835693,NA,NA,NA,NA,NA
2005-01-21,13.0701103210449,2.90752196311951,NA,NA,NA,NA,NA
2005-01-22,13.0556675737554,2.87743178280917,NA,NA,NA,NA,NA
2005-01-23,13.0492290583524,2.87929612940008,NA,NA,NA,NA,NA
2005-01-24,13.0203418731689,2.90173268318176,NA,NA,NA,NA,NA
2005-01-25,13.0662851333618,2.83177018165588,NA,NA,NA,NA,NA
2005-01-26,13.0930805206299,2.86602687835693,NA,NA,NA,NA,NA
2005-01-27,13.1007356643677,2.88291454315186,NA,NA,NA,NA,NA
2005-01-28,13.0816011428833,2.83707785606384,NA,NA,NA,NA,NA
2005-01-29,13.2178540229797,2.86977779865265,NA,NA,NA,NA,NA
2005-01-30,13.3659433885054,2.89133669029583,NA,NA,NA,NA,NA
2005-01-31,13.441463470459,2.89980220794678,NA,NA,NA,NA,NA
2005-02-01,13.5524950027466,2.91427755355835,NA,NA,NA,NA,NA
2005-02-02,13.6137466430664,2.91524267196655,NA,NA,NA,NA,NA
2005-02-03,13.4606170654297,2.94322657585144,NA,NA,NA,NA,NA
2005-02-04,13.6443672180176,3.19509029388428,NA,NA,NA,NA,NA
2005-02-05,13.6713453206149,3.12466737357053,NA,NA,NA,NA,NA
2005-02-06,13.7698396335949,3.18765476616946,NA,NA,NA,NA,NA
2005-02-07,13.7975120544434,3.23272395133972,NA,NA,NA,NA,NA
2005-02-08,13.9812688827515,3.25636625289917,NA,NA,NA,NA,NA
2005-02-09,13.8396167755127,3.22066235542297,NA,NA,NA,NA,NA
2005-02-10,13.8396167755127,3.21776652336121,NA,NA,NA,NA,NA
2005-02-11,13.7783679962158,3.46673536300659,NA,NA,NA,NA,NA
2005-02-12,13.7908946817571,3.38089453090321,NA,NA,NA,NA,NA
2005-02-13,13.7447797168385,3.41370412436399,NA,NA,NA,NA,NA
2005-02-14,13.7821912765503,3.4633572101593,NA,NA,NA,NA,NA
2005-02-15,13.6405467987061,3.40497517585754,NA,NA,NA,NA,NA
2005-02-16,13.7439107894897,3.41366052627563,NA,NA,NA,NA,NA
2005-02-17,13.4452924728394,3.42427444458008,NA,NA,NA,NA,NA
2005-02-18,13.4146671295166,3.44984889030457,NA,NA,NA,NA,NA
2005-02-19,13.4323210716248,3.44885623455048,NA,NA,NA,NA,NA
2005-02-20,13.4026367323739,3.477591582707,NA,NA,NA,NA,NA
2005-02-21,13.4240283966064,3.50758667786916,NA,NA,NA,NA,NA
2005-02-22,13.108401298523,3.52656531333923,NA,NA,NA,NA,NA
2005-02-23,13.3381013870239,3.49809646606445,NA,NA,NA,NA,NA
2005-02-24,14.2339420318604,3.52222299575806,NA,NA,NA,NA,NA
2005-02-25,14.6703844070435,3.5632336139679,NA,NA,NA,NA,NA
2005-02-26,14.3764670545405,3.54748710719022,NA,NA,NA,NA,NA
2005-02-27,14.5235127535733,3.55470253120769,NA,NA,NA,NA,NA
2005-02-28,14.5478801727295,3.59942126274109,NA,NA,NA,NA,NA
2005-03-01,14.6971750259399,3.51787877082825,NA,NA,NA,NA,NA
2005-03-02,14.6129570007324,3.49375462532043,NA,NA,NA,NA,NA
2005-03-03,14.6321020126343,3.5535843372345,NA,NA,NA,NA,NA
2005-03-04,14.8962593078613,3.58591151237488,NA,NA,NA,NA,NA
2005-03-05,14.7613935470581,3.56178670579737,NA,NA,NA,NA,NA
2005-03-06,14.7345930879766,3.56058054620569,NA,NA,NA,NA,NA
2005-03-07,14.7622575759888,3.58012199401855,NA,NA,NA,NA,NA
2005-03-08,14.7967214584351,3.54634547233582,NA,NA,NA,NA,NA
2005-03-09,14.4866132736206,3.53911113739014,NA,NA,NA,NA,NA
2005-03-10,14.440676689148,3.48362255096436,NA,NA,NA,NA,NA
2005-03-11,14.2792415618896,3.47783279418945,NA,NA,NA,NA,NA
2005-03-12,14.385909167203,3.45991464094682,NA,NA,NA,NA,NA
2005-03-13,14.3798662965948,3.42346433075992,NA,NA,NA,NA,NA
2005-03-14,14.4791107177734,3.39580869674683,NA,NA,NA,NA,NA
2005-03-15,14.3368921279907,3.38712310791016,NA,NA,NA,NA,NA
2005-03-16,14.1331872940063,3.37892079353333,NA,NA,NA,NA,NA
2005-03-17,14.4252967834473,3.4257242679596,NA,NA,NA,NA,NA
2005-03-18,14.5675163269043,3.47686624526978,NA,NA,NA,NA,NA
2005-03-19,14.363452391191,3.48366602984342,NA,NA,NA,NA,NA
2005-03-20,14.2553059404547,3.53456948020242,NA,NA,NA,NA,NA
2005-03-21,14.3292112350464,3.5584089756012,NA,NA,NA,NA,NA
2005-03-22,13.9371519088745,3.6013514995575,NA,NA,NA,NA,NA
2005-03-23,13.9602193832397,3.54152202606201,NA,NA,NA,NA,NA
2005-03-24,14.0601482391357,3.66697239875793,NA,NA,NA,NA,NA
2005-03-25,13.9999334017436,3.63059684965346,NA,NA,NA,NA,NA
2005-03-26,13.9313885825021,3.66366308076041,NA,NA,NA,NA,NA
2005-03-27,13.8854789733887,3.7022205458747,NA,NA,NA,NA,NA
2005-03-28,13.9410009384155,3.71039581298828,NA,NA,NA,NA,NA
2005-03-29,13.5912208557129,3.66697239875793,NA,NA,NA,NA,NA
2005-03-30,13.9948110580444,3.7634699344635,NA,NA,NA,NA,NA
2005-03-31,13.9755926132202,3.88650703430176,NA,NA,NA,NA,NA
2005-04-01,13.8295307159424,3.92752003669739,NA,NA,NA,NA,NA
2005-04-02,13.8920774459839,3.89227519252083,NA,NA,NA,NA,NA
2005-04-03,13.9191568114541,3.9199964241548,NA,NA,NA,NA,NA
2005-04-04,13.8987140655518,3.87540936470032,NA,NA,NA,NA,NA
2005-04-05,13.9986486434937,3.95646810531616,NA,NA,NA,NA,NA
2005-04-06,13.9140911102295,4.05537986755371,NA,NA,NA,NA,NA
2005-04-07,13.9448413848877,4.05345010757446,NA,NA,NA,NA,NA
2005-04-08,13.6719417572021,4.05393409729004,NA,NA,NA,NA,NA
2005-04-09,13.7219087860801,4.06000835245306,NA,NA,NA,NA,NA
2005-04-10,13.612888509577,4.07606226747686,NA,NA,NA,NA,NA
2005-04-11,13.5873804092407,4.06261825561523,NA,NA,NA,NA,NA
2005-04-12,13.6488761901855,4.07757520675659,NA,NA,NA,NA,NA
2005-04-13,13.2529888153076,4.20205926895142,NA,NA,NA,NA,NA
2005-04-14,13.1914806365967,4.0799880027771,NA,NA,NA,NA,NA
2005-04-15,12.476559638977,3.92800211906433,NA,NA,NA,NA,NA
2005-04-16,12.7847520221363,4.0168468952179,NA,NA,NA,NA,NA
2005-04-17,12.70263671875,4.01921541040594,NA,NA,NA,NA,NA
2005-04-18,12.6110849380493,4.00375366210938,NA,NA,NA,NA,NA
2005-04-19,12.8032732009888,4.03849267959595,NA,NA,NA,NA,NA
2005-04-20,12.4804048538208,4.05296897888184,NA,NA,NA,NA,NA
2005-04-21,12.8532371520996,4.05875730514526,NA,NA,NA,NA,NA
2005-04-22,12.5534334182739,4.06503009796143,NA,NA,NA,NA,NA
2005-04-23,12.8495697975159,4.08305807547136,NA,NA,NA,NA,NA
2005-04-24,13.1023779348894,4.10588903860612,NA,NA,NA,NA,NA
2005-04-25,12.9723901748657,4.1349925994873,NA,NA,NA,NA,NA
2005-04-26,13.7372808456421,4.14271259307861,NA,NA,NA,NA,NA
2005-04-27,13.7219142913818,4.10218143463135,NA,NA,NA,NA,NA
2005-04-28,13.6796283721924,4.04380083084106,NA,NA,NA,NA,NA
2005-04-29,14.071681022644,4.06261825561523,NA,NA,NA,NA,NA
2005-04-30,14.0105333761735,4.10908168012446,NA,NA,NA,NA,NA
2005-05-01,14.1464597095143,4.15818936174566,NA,NA,NA,NA,NA
2005-05-02,14.1831512451172,4.14946842193604,NA,NA,NA,NA,NA
2005-05-03,14.2292709350586,4.24596643447876,NA,NA,NA,NA,NA
2005-05-04,14.5675163269043,4.28676557540894,NA,NA,NA,NA,NA
2005-05-05,14.3368921279907,4.28676557540894,NA,NA,NA,NA,NA
2005-05-06,14.4060802459717,4.29415559768677,NA,NA,NA,NA,NA
2005-05-07,14.379873232408,4.3002525026148,NA,NA,NA,NA,NA
2005-05-08,14.356462131847,4.310729785399,NA,NA,NA,NA,NA
2005-05-09,14.4598922729492,4.33505392074585,NA,NA,NA,NA,NA
2005-05-10,14.1062726974487,4.32421159744263,NA,NA,NA,NA,NA
2005-05-11,14.3445825576782,4.29711151123047,NA,NA,NA,NA,NA
2005-05-12,14.1831512451172,4.22763538360596,NA,NA,NA,NA,NA
2005-05-13,13.9333114624023,4.19314622879028,NA,NA,NA,NA,NA
2005-05-14,14.1766862435774,4.18250695141879,NA,NA,NA,NA,NA
2005-05-15,14.3106912266124,4.12629074400122,NA,NA,NA,NA,NA
2005-05-16,14.2984619140625,4.09854078292847,NA,NA,NA,NA,NA
2005-05-17,14.4137735366821,4.08474493026733,NA,NA,NA,NA,NA
2005-05-18,14.8711681365967,4.07735395431519,NA,NA,NA,NA,NA
